Incident ID,Incident Date,State,City Or County,Complete_Address,School,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2667666,2023-07-27T00:00:00Z,New York,Mount Vernon,"100 California Rd,Mount Vernon,New York",Mount Vernon High School,"40.9256383,-73.81519221770864",0,0,0,0,1
2660496,2023-07-22T00:00:00Z,Georgia,Athens,"S Jackson St and Fulton St,Athens,Georgia",University of Georgia - Athens,"33.9404278,-83.37304904988295",0,1,0,0,2
2658560,2023-07-19T00:00:00Z,Nebraska,Lincoln,"Salt Creek Roadway and N 14th St,Lincoln,Nebraska",University of Nebraska-Lincoln,"40.8305567,-96.6697373",0,0,0,0,0
2794359,2023-07-19T00:00:00Z,California,Huntington Beach,"15744 Goldenwest St,Huntington Beach,California",Golden West College,"33.7337195,-118.00357502321557",0,0,0,0,1
2656757,2023-07-13T00:00:00Z,Wisconsin,Milwaukee,"8400 W Burleigh St,Milwaukee,Wisconsin",Milwaukee School of Languages,"43.0761764,-88.0187821314158",0,0,0,0,1
2643757,2023-07-05T00:00:00Z,District of Columbia,Washington,"620 Michigan Ave NE,Washington,District of Columbia",Catholic University of America,"38.939102399999996,-76.99996417338346",1,0,0,0,1
2645787,2023-07-02T00:00:00Z,New York,Albany,"391 Western Ave,Albany,New York",LaSalle School,"42.6644149,-73.7832252",0,0,0,0,1
2635020,2023-06-23T00:00:00Z,New Mexico,Albuquerque,"721 Tomasita St NE,Albuquerque,New Mexico",Kennedy Middle School,"35.083310350000005,-106.52499072781211",0,1,0,0,1
2627627,2023-06-16T00:00:00Z,Massachusetts,Boston,"55 Malcolm X Blvd,Boston,Massachusetts",John D. O'Bryant School of Mathematics and Science,"42.3309717,-71.0878719",0,0,0,0,1
2627865,2023-06-15T00:00:00Z,Louisiana,Shreveport,"5939 Old Mooringsport Rd,Shreveport,Louisiana",Northwood High School,"32.600641800000005,-93.84956047291621",0,0,0,0,1
2625692,2023-06-13T00:00:00Z,Massachusetts,Quincy,"875 Hancock St,Quincy,Massachusetts",Central Middle School,"42.261385399999995,-71.0121721105393",0,0,0,0,0
2625367,2023-06-12T00:00:00Z,New York,Freeport,"50 S Brookside Ave,Freeport,New York",Freeport High School,"40.65425625,-73.60247109719269",0,0,0,0,1
2621053,2023-06-09T00:00:00Z,District of Columbia,Washington,"3264 Stanton Rd SE,Washington,District of Columbia",Turner Elementary School,"38.8479393,-76.97991891481726",0,1,0,0,0
2620379,2023-06-08T00:00:00Z,Pennsylvania,Uniontown,"146 E Fayette St,Uniontown,Pennsylvania",Uniontown Area High School,"39.8950531,-79.71976823316658",0,0,0,0,0
2619238,2023-06-07T00:00:00Z,Wisconsin,Milwaukee,"N 15th St and W Meinecke Ave,Milwaukee,Wisconsin",N/A,"42.9430567,-87.9988814",0,0,0,0,0
2617497,2023-06-05T00:00:00Z,Utah,Salt Lake City,"2166 S 1700 E,Salt Lake City,Utah",Highland High School,"40.72366340000001,-111.8434795214931",0,0,0,0,2
2617124,2023-06-05T00:00:00Z,Michigan,Warren,"31300 Ryan Rd,Warren,Michigan",Michigan Collegiate High School,"42.5228058,-83.06624023264075",0,0,0,0,1
2618343,2023-06-02T00:00:00Z,Wisconsin,Madison,"702 Pflaum Rd,Madison,Wisconsin",La Follette High School,"43.06417955,-89.31995284001209",0,0,0,0,1
2616067,2023-06-02T00:00:00Z,California,San Mateo,"506 N Delaware St,San Mateo,California",San Mateo High School,"37.5775819,-122.329754",0,0,0,0,2
2639325,2023-06-01T00:00:00Z,Michigan,Bridgeport,"4691 Bear Cat Blvd,Bridgeport,Michigan",Bridgeport High School,"43.356729200000004,-83.86894297999731",0,0,0,0,1
2617161,2023-05-31T00:00:00Z,Michigan,Harper Woods,"20225 Beaconsfield St,Harper Woods,Michigan",Harper Woods High School,"42.443987699999994,-82.93413691500913",0,0,0,0,1
2613950,2023-05-31T00:00:00Z,Indiana,Columbia City,"1692 IN-9,Columbia City,Indiana",Indian Springs Middle School,"41.136082200000004,-85.48878229981705",0,0,0,0,0
2608980,2023-05-26T00:00:00Z,Texas,San Antonio,"14800 Judson Rd,San Antonio,Texas",Wood Middle School,"29.57649945,-98.36771959439344",0,0,0,0,1
2609942,2023-05-26T00:00:00Z,California,Moreno Valley,"17750 Lasselle St,Moreno Valley,California",Rancho Verde High School,"33.86113565,-117.20708006955923",0,0,0,0,1
2608891,2023-05-26T00:00:00Z,Texas,Houston,"16713 Ella Blvd,Houston,Texas",Westfield High School,"30.0058399,-95.44651792237883",0,0,0,0,2
2608570,2023-05-25T00:00:00Z,Indiana,Indianapolis,"3010 N White River Pkwy E Dr,Indianapolis,Indiana",Herron-Riverside High School,"39.80998635,-86.19322661675312",0,0,0,0,1
2608256,2023-05-25T00:00:00Z,Hawaii,Kapolei,"91-5335 Kapolei Pkwy,Kapolei,Hawaii",Kapolei Middle School,"21.332928000000003,-158.0570548470138",0,0,0,0,1
2609086,2023-05-24T00:00:00Z,Texas,Dallas,"100 S Glasgow Dr,Dallas,Texas",Woodrow Wilson High School,"32.8054757,-96.75002771987346",0,0,0,0,1
2606670,2023-05-24T00:00:00Z,North Carolina,Greenville,"600 W Arlington Blvd,Greenville,North Carolina",J. H. Rose High School,"35.5936534,-77.38610678358273",0,1,0,0,3
2607974,2023-05-24T00:00:00Z,Utah,American Fork,"20 W 1120 N,American Fork,Utah",American Fork Junior High School,"40.40125165,-111.79907263015352",0,0,0,0,1
2606987,2023-05-24T00:00:00Z,California,Santa Maria,"675 Panther Dr,Santa Maria,California",Pioneer Valley High School,"34.95753085,-120.40249340982882",0,0,0,0,1
2606723,2023-05-24T00:00:00Z,Pennsylvania,Pittsburgh,"2323 Brighton Rd,Pittsburgh,Pennsylvania",Oliver Citywide Academy,"40.464248850000004,-80.02428324172273",1,0,0,0,1
2606261,2023-05-23T00:00:00Z,Kentucky,Louisville,"6300 Terry Rd,Louisville,Kentucky",Conway Middle School,"38.1597527,-85.86856457100721",0,0,0,0,1
2605505,2023-05-22T00:00:00Z,Ohio,Columbus,"1500 E Broad St,Columbus,Ohio",East High School,"39.9678025,-82.96078560094105",0,0,0,0,2
2606557,2023-05-22T00:00:00Z,California,San Diego,"3950 Byrd St,San Diego,California",Myrtle S Finney Elementary School,"32.58562275,-117.04903324980339",0,0,0,0,0
2605406,2023-05-22T00:00:00Z,Massachusetts,Danvers,"72 Spring St,Danvers,Massachusetts",St. John's Preparatory School,"42.582969750000004,-70.95273286652085",0,0,0,0,0
2605147,2023-05-19T00:00:00Z,Louisiana,Garyville,"240 LA-54,Garyville,Louisiana",Garyville/Mt. Airy Math and Science Magnet School,"30.0452601,-90.6244504",0,0,0,0,3
2602735,2023-05-19T00:00:00Z,Virginia,Fredericksburg,"6320 Harrison Rd,Fredericksburg,Virginia",Chancellor Middle School,"38.27353065,-77.554709177823",0,0,0,0,1
2602748,2023-05-19T00:00:00Z,Arizona,Phoenix,"3535 N 27th Ave,Phoenix,Arizona",Bostrom High School,"33.4891532,-112.11617253487157",0,0,0,0,1
2602920,2023-05-18T00:00:00Z,Florida,Saint Petersburg,"850 34th St S,Saint Petersburg,Florida",Gibbs High School,"27.7609464,-82.6774177340601",0,0,0,0,2
2608157,2023-05-18T00:00:00Z,New York,Clarence,"5150 Old Goodrich Rd,Clarence,New York",Ledgeview Elementary School,"42.9850066,-78.64340240615016",0,0,0,0,0
2602744,2023-05-18T00:00:00Z,Virginia,Norfolk,"730 Spotswood Ave,Norfolk,Virginia",Blair Middle School,"36.86867465,-76.29636573747021",0,0,0,0,1
2603169,2023-05-18T00:00:00Z,Georgia,Marietta,"1171 Whitlock Ave NW,Marietta,Georgia",Marietta High School,"33.94679575,-84.58568402528566",0,0,0,0,1
2602538,2023-05-17T00:00:00Z,Texas,El Paso,"7000 Dyer St,El Paso,Texas",Chapin High School,"31.8438464,-106.44279241794285",0,0,0,0,1
2601866,2023-05-17T00:00:00Z,Illinois,El Paso,"600 N Elm St,El Paso,Illinois",El Paso Gridley High School,"40.7447573,-89.018407",0,0,0,0,0
2602624,2023-05-17T00:00:00Z,California,San Jose,"2001 Cottle Ave,San Jose,California",Willow Glen High School,"37.29073285,-121.89838472998287",0,0,0,0,1
2602282,2023-05-17T00:00:00Z,Nevada,North Las Vegas,"3200 W Alexander Rd,North Las Vegas,Nevada",Cheyenne High School,"36.2339,-115.18248625896186",0,0,0,0,1
2600877,2023-05-17T00:00:00Z,Louisiana,Shreveport,"3201 Line Ave,Shreveport,Louisiana",C.E. Byrd High School,"32.4803266,-93.7454535",0,0,0,0,1
2600771,2023-05-17T00:00:00Z,District of Columbia,Washington,"4301 13th St NW,Washington,District of Columbia",Roosevelt High School,"38.94325615,-77.0288969629739",1,0,0,0,0
2601213,2023-05-16T00:00:00Z,Texas,Houston,"9400 Irvington Blvd,Houston,Texas",Sam Houston High School,"29.8496236,-95.3615336",0,0,0,0,1
2601208,2023-05-16T00:00:00Z,Texas,Corpus Christi,"5225 Gollihar Rd,Corpus Christi,Texas",Richard King High School,"27.7183662,-97.3709581",0,0,0,0,2
2600273,2023-05-16T00:00:00Z,Virginia,Glen Allen,"9500 Norfolk St,Glen Allen,Virginia",Longdale Elementary School,"37.65425395,-77.46380839129597",0,0,0,0,0
2599890,2023-05-16T00:00:00Z,Mississippi,New Augusta,"9899 US-98 E,New Augusta,Mississippi",Perry Central High School,"31.19810305,-88.99495783214863",0,0,0,0,0
2600061,2023-05-16T00:00:00Z,Nebraska,Omaha,"5105 Bedford Ave,Omaha,Nebraska",Monroe Middle School,"41.288162,-95.99333766126662",0,0,0,0,1
2599399,2023-05-15T00:00:00Z,Oklahoma,Oklahoma City,"6708 S Santa Fe Ave,Oklahoma City,Oklahoma",Webster Middle School,"35.3979158,-97.5102985345579",0,0,0,0,1
2596672,2023-05-12T00:00:00Z,South Carolina,Bennettsville,"301 Jefferson St,Bennettsville,South Carolina",Bennettsville Primary School,"34.63644465,-79.68563477372373",0,0,0,0,0
2597548,2023-05-12T00:00:00Z,Nebraska,Chadron,"1000 Main St,Chadron,Nebraska",Chadron State College,"42.81687935,-102.99770420497067",0,0,0,0,1
2598506,2023-05-12T00:00:00Z,Georgia,Loganville,"50 Hope Holw Rd,Loganville,Georgia",Grayson High School,"33.8685422,-83.9240404",0,0,0,0,2
2596876,2023-05-12T00:00:00Z,Tennessee,Lenoir City,"1485 Old Hwy 95,Lenoir City,Tennessee",Lenoir City High School,"35.80713885,-84.28646885954214",1,0,0,0,0
2600371,2023-05-12T00:00:00Z,Alabama,Cordova,"110 School Rd,Cordova,Alabama",Bankhead Middle School,"33.7689489,-87.1836772",0,0,0,0,0
2595630,2023-05-11T00:00:00Z,Texas,Odessa,"1800 E 42nd St,Odessa,Texas",Permian High School,"31.88633315,-102.35747127138293",0,0,0,0,1
2596514,2023-05-11T00:00:00Z,Pennsylvania,Reading,"1000 N Front St,Reading,Pennsylvania",Northwest Middle School,"40.35132165,-75.93584037679912",0,0,0,0,1
2595852,2023-05-11T00:00:00Z,Utah,Tooele,"411 W Vine St,Tooele,Utah",Tooele Junior High School,"40.5291144,-112.3111139768955",0,0,0,0,0
2594693,2023-05-10T00:00:00Z,Illinois,Richton Park,"5030 Imperial Dr,Richton Park,Illinois",Neil Armstrong Elementary School,"41.477788450000006,-87.73779136120086",0,0,0,0,1
2596668,2023-05-10T00:00:00Z,Illinois,Glen Ellyn,"23W200 Butterfield Rd,Glen Ellyn,Illinois",Glenbard South High School,"41.83202705,-88.07116998176235",0,0,0,0,1
2594642,2023-05-10T00:00:00Z,Virginia,Gretna,"201 Coffey St,Gretna,Virginia",Gretna Middle School,"36.9459998,-79.3731383",0,0,0,0,1
2595044,2023-05-10T00:00:00Z,Texas,Amarillo,"1400 N Grant St,Amarillo,Texas",Palo Duro High School,"35.22778375,-101.82326500133654",0,0,0,0,1
2593442,2023-05-09T00:00:00Z,Virginia,Chesterfield,"17700 Longhouse Ln,Chesterfield,Virginia",Matoaca High School,"37.27728625,-77.46709051904709",0,0,0,0,1
2594567,2023-05-09T00:00:00Z,Florida,Deltona,"2400 Eustace Ave,Deltona,Florida",Galaxy Middle School,"28.9277202,-81.23109101123094",0,0,0,0,1
2594090,2023-05-09T00:00:00Z,Arizona,Peoria,"9750 N 87th Ave,Peoria,Arizona",Alta Loma Elementary School,"33.57199205,-112.24776079988115",0,0,0,0,1
2593508,2023-05-09T00:00:00Z,Pennsylvania,Philadelphia,"201 E Olney Ave,Philadelphia,Pennsylvania",Grover Washington Middle School,"40.03592865,-75.11796145573548",0,0,0,0,2
2596538,2023-05-08T00:00:00Z,Texas,Lubbock,"4910 29th Dr,Lubbock,Texas",Coronado High School,"33.564816199999996,-101.9148521816235",0,0,0,0,0
2592201,2023-05-08T00:00:00Z,North Carolina,Indian Trail,"1409 Wesley Chapel Rd,Indian Trail,North Carolina",Sun Valley Middle School,"35.042117149999996,-80.6497810958451",0,0,0,0,0
2596580,2023-05-08T00:00:00Z,South Carolina,Summerville,"1101 Boone Hill Rd,Summerville,South Carolina",Summerville High School,"32.9943648,-80.218598",0,0,0,0,1
2596042,2023-05-08T00:00:00Z,New Hampshire,New Ipswich,"175 Turnpike Rd,New Ipswich,New Hampshire",Mascenic Regional High School,"42.744914050000006,-71.81801501696947",0,0,0,0,0
2591797,2023-05-08T00:00:00Z,Nevada,Las Vegas,"2436 N Pecos Rd,Las Vegas,Nevada",Ed Von Tobel Middle School,"36.204123949999996,-115.09617037476599",0,1,0,0,2
2589416,2023-05-05T00:00:00Z,Texas,Irving,"3700 N MacArthur Blvd,Irving,Texas",MacArthur High School,"32.8523634,-96.95676954479823",0,0,0,0,2
2590615,2023-05-05T00:00:00Z,Texas,Bullard,"2016 Panther Crossing,Bullard,Texas",Bullard Primary School,"32.13190735,-95.32371422",0,0,0,0,1
2594601,2023-05-04T00:00:00Z,Mississippi,Bay Saint Louis,"750 Blue Meadow Rd,Bay Saint Louis,Mississippi",Bay High School,"30.32002105,-89.34905363263495",0,0,0,0,1
2589282,2023-05-04T00:00:00Z,North Carolina,Wilmington,"555 Halyburton Memorial Pkwy,Wilmington,North Carolina",Eugene Ashley High School,"34.100282,-77.9117205",0,0,0,0,1
2588807,2023-05-04T00:00:00Z,Nevada,Las Vegas,"1900 S Lisa Ln,Las Vegas,Nevada",Herbert A Derfelt Elementary School,"36.15052735,-115.27614433399529",0,0,0,0,0
2589251,2023-05-04T00:00:00Z,Wisconsin,Kenosha,"3700 Washington Rd,Kenosha,Wisconsin",Bradford High School,"42.604892050000004,-87.85409743018754",0,0,0,0,1
2588059,2023-05-03T00:00:00Z,Minnesota,Mankato,"1351 S Riverfront Dr,Mankato,Minnesota",Mankato West High School,"44.15768135,-94.01702482390905",0,0,0,0,1
2588647,2023-05-03T00:00:00Z,Michigan,Muskegon,"125 Catherine Ave,Muskegon,Michigan",Muskegon Covenant Academy,"43.2275686,-86.2411724803758",0,0,0,0,1
2587905,2023-05-03T00:00:00Z,Kansas,Lawrence,"4700 Overland Dr,Lawrence,Kansas",Free State High School,"38.97639675,-95.30510898222981",0,0,0,0,1
2587625,2023-05-03T00:00:00Z,North Carolina,Winston Salem (Winston-salem),"2100 Silas Creek Pkwy,Winston Salem (Winston-salem),North Carolina",Forsyth Technical Community College,"36.0671567,-80.27163182055996",0,0,0,0,0
2588804,2023-05-02T00:00:00Z,Virginia,Woodbridge,"1650 Prince William Pkwy,Woodbridge,Virginia",Fred Lynn Middle School,"38.65279725,-77.262259247728",0,0,0,0,1
2587574,2023-05-02T00:00:00Z,Minnesota,Saint Paul,"235 Marshall Ave,Saint Paul,Minnesota",St. Paul College,"44.94929155,-93.11128409783277",0,0,0,1,0
2594378,2023-05-02T00:00:00Z,Indiana,Gary,"131 E 5th Ave,Gary,Indiana",Gary Middle College,"41.602285550000005,-87.38717117498051",0,0,0,0,1
2588513,2023-05-01T00:00:00Z,Indiana,Fort Wayne,"4509 Homestead Rd,Fort Wayne,Indiana",Summit Middle School,"41.04044395,-85.28193990403943",0,0,0,0,0
2586600,2023-05-01T00:00:00Z,California,Los Angeles,"4650 W Olympic Blvd,Los Angeles,California",Los Angeles High School,"34.0448448,-118.29551120620353",0,0,0,0,1
2585445,2023-04-30T00:00:00Z,California,Palmdale,"37423 70th St. East,Palmdale,California",Pete Knight High School,"34.56398595,-118.00864984471477",0,0,0,0,0
2584547,2023-04-28T00:00:00Z,Colorado,Colorado Springs,"2115 Afton Way,Colorado Springs,Colorado",Roy J Wasson Academic Campus,"38.8610591,-104.7814862953521",0,0,0,0,1
2583557,2023-04-28T00:00:00Z,Tennessee,Knoxville,"3300 Sutherland Ave,Knoxville,Tennessee",West High School,"35.9481375,-83.9729634",0,1,0,0,1
2587436,2023-04-28T00:00:00Z,Texas,Houston,"8501 Howard Dr,Houston,Texas",Cesar Chavez High School,"29.68793855,-95.2564322998698",0,0,0,0,2
2583940,2023-04-28T00:00:00Z,Kentucky,Louisville,"4615 Taylor Blvd,Louisville,Kentucky",Iroquois High School,"38.17321905,-85.78042425277339",0,0,0,0,1
2582779,2023-04-27T00:00:00Z,Virginia,Richmond,"4314 Crutchfield St,Richmond,Virginia",George Wythe High School,"37.51050735,-77.48260973256126",0,2,0,0,1
2610971,2023-04-27T00:00:00Z,New York,Lake Katrine,"65 Fording Place Rd,Lake Katrine,New York",M. Clifford Miller Middle School,"41.97848904999999,-74.00172397064881",0,0,0,0,1
2583241,2023-04-27T00:00:00Z,North Carolina,Reidsville,"1903 S Park Dr,Reidsville,North Carolina",Reidsville Middle School,"36.328448949999995,-79.68043028861146",0,0,0,0,0
2582770,2023-04-27T00:00:00Z,Connecticut,Waterbury,"300 Pierpont Rd,Waterbury,Connecticut",Crosby High School,"41.5457725,-72.9722766",0,0,0,0,1
2583850,2023-04-26T00:00:00Z,Missouri,Blue Springs,"1200 SE Adams Dairy Pkwy,Blue Springs,Missouri",Blue Springs South High School,"39.00386055,-94.2526195566854",0,0,0,0,1
2582305,2023-04-26T00:00:00Z,Kentucky,Louisville,"4901 Exeter Ave,Louisville,Kentucky",Newburg Middle School,"38.18113945,-85.6663553877996",0,0,0,0,1
2584232,2023-04-26T00:00:00Z,Pennsylvania,Reading,"801 N 13th St,Reading,Pennsylvania",Reading Senior High School,"40.3473027,-75.91056785659478",0,0,0,0,1
2593278,2023-04-26T00:00:00Z,California,Martinez,"4955 Alhambra Valley Rd,Martinez,California",John Swett Elementary School,"37.98187634999999,-122.12391969065564",0,0,0,0,1
2582814,2023-04-26T00:00:00Z,Florida,Panama City,"924 Bay Ave,Panama City,Florida",Rosenwald High School,"30.16572275,-85.64075073540585",0,0,0,0,1
2582694,2023-04-26T00:00:00Z,Arkansas,Maumelle,"100 Victory Ln,Maumelle,Arkansas",Maumelle High School,"34.8626608,-92.3850125",0,0,0,0,1
2587592,2023-04-26T00:00:00Z,Nevada,Las Vegas,"1139 N Linn Ln,Las Vegas,Nevada",Eldorado High School,"36.15059055,-115.1357653",0,0,0,0,1
2583230,2023-04-26T00:00:00Z,New Mexico,Santa Fe,"13 San Marcos Loop,Santa Fe,New Mexico",Turquoise Trail Charter School,"35.5359739,-106.052877",0,0,0,0,0
2581809,2023-04-25T00:00:00Z,Georgia,Lilburn,"130 Killian Hill Rd SW,Lilburn,Georgia",Trickum Middle School,"33.88643685,-84.11982679562503",0,0,0,0,0
2581770,2023-04-25T00:00:00Z,North Carolina,Wilmington,"555 Halyburton Memorial Pkwy,Wilmington,North Carolina",Eugene Ashley High School,"34.100282,-77.9117205",0,0,0,0,1
2581218,2023-04-24T00:00:00Z,Virginia,Oak Hall,"8210 Lankford Hwy,Oak Hall,Virginia",Arcadia High School,"37.924875549999996,-75.55057364232869",0,0,0,0,1
2582141,2023-04-24T00:00:00Z,Illinois,Belleville,"1801 Central School Rd,Belleville,Illinois",Central Junior High School,"38.491281,-89.97594954745054",0,0,0,0,1
2580280,2023-04-24T00:00:00Z,Illinois,Dixon,"315 Lincoln Statue Dr,Dixon,Illinois",Dixon High School,"41.8464993,-89.48889465937594",0,0,0,0,1
2581967,2023-04-24T00:00:00Z,Indiana,Greentown,"421 S Harrison St,Greentown,Indiana",Eastern High School,"40.475594,-85.9674867",0,0,0,0,1
2581131,2023-04-24T00:00:00Z,Indiana,Muncie,"801 N Walnut St,Muncie,Indiana",Central High School,"40.2005158,-85.38866081864975",0,0,0,0,0
2580125,2023-04-24T00:00:00Z,Oklahoma,Oklahoma City (Midwest City),"6420 SE 15th St,Oklahoma City (Midwest City),Oklahoma",Rose State College,"35.443895749999996,-97.4148933892573",1,0,0,0,1
2580098,2023-04-24T00:00:00Z,Texas,Roscoe,"700 Elm St,Roscoe,Texas",Roscoe Collegiate High School,"32.43852875,-100.54129438425988",1,0,0,0,0
2580132,2023-04-24T00:00:00Z,Wisconsin,Superior,"2600 Catlin Ave,Superior,Wisconsin",Superior High School,"46.7071752,-92.0849600563041",0,0,0,0,0
2587582,2023-04-24T00:00:00Z,Nevada,Las Vegas,"4601 W Bonanza Rd,Las Vegas,Nevada",Western High School,"36.1750489,-115.20345160835225",0,0,0,0,1
2580827,2023-04-24T00:00:00Z,Florida,Tavares,"603 N New Hampshire Ave,Tavares,Florida",Tavares High School,"28.8068484,-81.72930362255076",0,0,0,0,1
2581702,2023-04-24T00:00:00Z,California,Morgan Hill,"85 Tilton Ave,Morgan Hill,California",Central High School,"37.15462565,-121.67930022698587",0,0,0,0,1
2600121,2023-04-23T00:00:00Z,Minnesota,Minneapolis,"2600 N 44th Ave,Minneapolis,Minnesota",Loring Elementary School,"45.0361987,-93.31353275504794",0,0,0,0,1
2578987,2023-04-21T00:00:00Z,Pennsylvania,Philadelphia,"3141 Chestnut St,Philadelphia,Pennsylvania",Drexel University,"39.9569305,-75.18992654517834",0,1,0,0,0
2578308,2023-04-21T00:00:00Z,Texas,Tyler,"3535 Lion Ln,Tyler,Texas",Tyler High School,"32.36345835,-95.34579856044303",0,0,0,0,1
2608058,2023-04-20T00:00:00Z,Arizona,Mesa,"2700 E Brown Rd,Mesa,Arizona",Mountain View High School,"33.44010325,-111.77312199531809",0,0,0,0,1
2578297,2023-04-20T00:00:00Z,Kentucky,Louisville,"6300 Terry Rd,Louisville,Kentucky",Conway Middle School,"38.1597527,-85.86856457100721",0,0,0,0,1
2582145,2023-04-19T00:00:00Z,New Mexico,Albuquerque,"8100 Rainbow Blvd NW,Albuquerque,New Mexico",Volcano Vista High School,"35.17852225,-106.73327820415696",0,0,0,0,1
2582494,2023-04-19T00:00:00Z,Missouri,Grandview,"2300 Highgrove Rd,Grandview,Missouri",Grandview High School,"38.8883651,-94.51418768248664",0,0,0,0,1
2577147,2023-04-19T00:00:00Z,Florida,Sebastian,"9001 Shark Blvd,Sebastian,Florida",Sebastian River High School,"27.7581049,-80.5154662762105",0,0,0,0,1
2577069,2023-04-19T00:00:00Z,Florida,Avon Park,"700 E Main St,Avon Park,Florida",Avon Park High School,"27.59381025,-81.48793752718612",0,0,0,0,1
