Incident ID,Incident Date,State,City Or County,Address,Complete_Address,School name,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2417641,2022-09-18T00:00:00Z,Wisconsin,Kenosha,2232 Roosevelt Rd,"2232 Roosevelt Rd,Kenosha,Wisconsin",,"42.5769631031266,-87.83608067436757",2,2,0,0,1
2417696,2022-09-18T00:00:00Z,Michigan,Allendale,10295 48th Ave,"10295 48th Ave,Allendale,Michigan",,"42.9568524,-85.9039256",0,4,0,0,1
2416625,2022-09-16T00:00:00Z,Wisconsin,Milwaukee,4100  N 13th St,"4100  N 13th St,Milwaukee,Wisconsin",,"43.0914,-87.926912",0,4,0,1,1
2414276,2022-09-14T00:00:00Z,Wisconsin,Milwaukee,1300  E Hamilton St,"1300  E Hamilton St,Milwaukee,Wisconsin",,"43.054495,-87.894758",0,4,0,0,0
2414858,2022-09-14T00:00:00Z,California,Los Angeles,312 E 5th St,"312 E 5th St,Los Angeles,California",,"34.044719585015045,-118.24566816660858",0,4,0,0,0
2414080,2022-09-13T00:00:00Z,Illinois,Chicago,5531 S King Dr,"5531 S King Dr,Chicago,Illinois",,"41.6963726,-87.6134762",2,7,0,0,0
2413596,2022-09-12T00:00:00Z,Oklahoma,Oklahoma City,1400  S Indiana Ave,"1400  S Indiana Ave,Oklahoma City,Oklahoma",,"35.451978,-97.54071",0,4,0,0,0
2412198,2022-09-11T00:00:00Z,Michigan,Detroit,13000  E Warren Ave,"13000  E Warren Ave,Detroit,Michigan",,"42.392350199999996,-82.9667054160115",0,4,0,0,0
2412164,2022-09-11T00:00:00Z,New Mexico,Santa Fe,Paseo Feliz,"Paseo Feliz,Santa Fe,New Mexico",,"35.6120115,-106.0664887",0,5,0,0,2
2412487,2022-09-11T00:00:00Z,North Carolina,Durham,4400  NC-55,"4400  NC-55,Durham,North Carolina",,"35.910533,-78.893143",1,3,0,0,0
2411801,2022-09-10T00:00:00Z,Indiana,Plainfield,2688 E Main St,"2688 E Main St,Plainfield,Indiana",,"39.7202354,-86.35274824800672",2,2,0,0,1
2411007,2022-09-09T00:00:00Z,New York,Bronx,810 Astor Ave,"810 Astor Ave,Bronx,New York",,"40.8592328,-73.8633208",0,4,0,0,1
2411901,2022-09-09T00:00:00Z,Minnesota,Minneapolis,328 W Broadway Ave,"328 W Broadway Ave,Minneapolis,Minnesota",,"44.999056,-93.28415799999999",1,3,0,0,0
2410704,2022-09-08T00:00:00Z,Minnesota,Minneapolis,626 W Broadway Ave,"626 W Broadway Ave,Minneapolis,Minnesota",,"44.999540100000004,-93.28759434395974",0,4,0,0,0
2408990,2022-09-07T00:00:00Z,Tennessee,Memphis,3100  Lyndale Ave,"3100  Lyndale Ave,Memphis,Tennessee",,"35.155834,-89.95566",3,3,0,0,1
2407734,2022-09-05T00:00:00Z,Missouri,Kansas City,7320 Manchester Ave,"7320 Manchester Ave,Kansas City,Missouri",,"38.99159283673469,-94.49685891836735",2,2,0,0,0
2407739,2022-09-05T00:00:00Z,Missouri,Saint Louis,4400  Red Bud Ave,"4400  Red Bud Ave,Saint Louis,Missouri",,"38.675125,-90.226245",1,3,0,0,0
2406862,2022-09-05T00:00:00Z,Ohio,Cleveland,13902 Euclid Ave,"13902 Euclid Ave,Cleveland,Ohio",,"41.5263688,-81.5857824",1,10,0,0,1
2406597,2022-09-04T00:00:00Z,Minnesota,Saint Paul,951 Case Ave E,"951 Case Ave E,Saint Paul,Minnesota",,"44.970309,-93.036858",3,2,0,0,1
2406108,2022-09-04T00:00:00Z,Virginia,Norfolk,5005 Killam Ave,"5005 Killam Ave,Norfolk,Virginia",,"36.88872079591837,-76.29786695918368",2,5,0,0,0
2406651,2022-09-04T00:00:00Z,Illinois,Chicago,8600  S Kingston Ave,"8600  S Kingston Ave,Chicago,Illinois",,"41.7389197,-87.56265182556905",2,2,0,0,0
2405689,2022-09-03T00:00:00Z,California,Chico,1500  W 5th St,"1500  W 5th St,Chico,California",,"39.719571,-121.851129",0,5,0,0,1
2406042,2022-09-03T00:00:00Z,Alabama,Birmingham,100  3rd Ave W,"100  3rd Ave W,Birmingham,Alabama",,"33.506827,-86.837579",2,2,0,0,0
2405859,2022-09-03T00:00:00Z,Maryland,Capitol Heights,1428 Ritchie Rd,"1428 Ritchie Rd,Capitol Heights,Maryland",,"38.8693952,-76.8553718",1,3,0,0,0
2405020,2022-09-02T00:00:00Z,Minnesota,Minneapolis,700 W Broadway Ave,"700 W Broadway Ave,Minneapolis,Minnesota",,"44.999221,-93.288161",0,4,0,0,0
2404930,2022-09-02T00:00:00Z,New York,Brooklyn,223 Russell St,"223 Russell St,Brooklyn,New York",,"40.72822505,-73.9452213",0,4,0,0,0
2400998,2022-08-29T00:00:00Z,Missouri,Saint Louis (Jennings),8800  Cozens Ave,"8800  Cozens Ave,Saint Louis (Jennings),Missouri",,"38.726556,-90.258768",0,4,0,0,0
2399774,2022-08-28T00:00:00Z,Wisconsin,Clinton,9221 E Little Ln,"9221 E Little Ln,Clinton,Wisconsin",,"42.57467981356775,-88.86338490221738",0,4,0,0,0
2400434,2022-08-28T00:00:00Z,Oregon,Bend,2650 NE Hwy 20,"2650 NE Hwy 20,Bend,Oregon",,"44.0576887,-121.264405",2,2,1,0,0
2399839,2022-08-28T00:00:00Z,California,Los Angeles,2471 Whittier Blvd,"2471 Whittier Blvd,Los Angeles,California",,"34.033774571428566,-118.21454623469388",0,6,0,0,1
2400492,2022-08-28T00:00:00Z,Arizona,Phoenix,21636 N 26th Ave,"21636 N 26th Ave,Phoenix,Arizona",,"33.6829768,-112.11615523642575",2,5,1,0,0
2399755,2022-08-28T00:00:00Z,Texas,Houston,8021 Dunlap St,"8021 Dunlap St,Houston,Texas",,"29.69350672254291,-95.49452924650114",3,2,1,0,0
2399670,2022-08-28T00:00:00Z,Colorado,Denver,2731 42nd Ave,"2731 42nd Ave,Denver,Colorado",,"39.77438225,-105.02136855",1,3,0,0,0
2399000,2022-08-27T00:00:00Z,Washington,Spokane,302 W Queen Ave,"302 W Queen Ave,Spokane,Washington",,"47.70440353481793,-117.4154868550704",1,3,0,0,3
2398877,2022-08-27T00:00:00Z,Kentucky,Lexington,207 Legends Ln,"207 Legends Ln,Lexington,Kentucky",,"38.06526975,-84.47808158709219",0,7,0,0,0
2398004,2022-08-25T00:00:00Z,Kentucky,Henderson,804 Clay St,"804 Clay St,Henderson,Kentucky",,"37.8326877,-87.591466",2,2,0,0,1
2397504,2022-08-25T00:00:00Z,Washington,Spokane,701 N Chestnut St,"701 N Chestnut St,Spokane,Washington",,"47.663571,-117.443345",0,4,0,0,0
2396803,2022-08-24T00:00:00Z,Illinois,Chicago,3591 N Milwaukee Ave,"3591 N Milwaukee Ave,Chicago,Illinois",,"41.94609178544375,-87.73516252642472",0,4,0,0,0
2396536,2022-08-24T00:00:00Z,District of Columbia,Washington,27 O Street NW,"27 O Street NW,Washington,District of Columbia",,"38.90880045,-77.01027420859889",2,3,0,0,0
2397033,2022-08-24T00:00:00Z,Wisconsin,Milwaukee,2622 N 22nd St,"2622 N 22nd St,Milwaukee,Wisconsin",,"43.066581600000006,-87.9397422",2,2,1,0,0
2396567,2022-08-24T00:00:00Z,Maryland,Baltimore,Park Heights Ave and Shirley Ave,"Park Heights Ave and Shirley Ave,Baltimore,Maryland",,"39.3344293,-76.6623402",1,6,0,0,0
2393051,2022-08-20T00:00:00Z,North Carolina,Asheville,11 Grove St,"11 Grove St,Asheville,North Carolina",,"35.59313875438285,-82.55754184210473",0,4,0,0,0
2392698,2022-08-20T00:00:00Z,Illinois,Chicago,6200  S Michigan Ave,"6200  S Michigan Ave,Chicago,Illinois",,"41.78173168599418,-87.62224221829318",0,5,0,0,0
2392494,2022-08-19T00:00:00Z,Illinois,Chicago,3300  W Flournoy St,"3300  W Flournoy St,Chicago,Illinois",,"41.872834,-87.708486",1,4,0,0,0
2391779,2022-08-19T00:00:00Z,Illinois,Chicago,5200  S Green St,"5200  S Green St,Chicago,Illinois",,"41.79962485,-87.64685411957296",0,4,0,0,0
2391353,2022-08-18T00:00:00Z,Virginia,Norfolk,7433 Fenner St,"7433 Fenner St,Norfolk,Virginia",,"36.9095551,-76.25516330165756",3,2,0,0,0
2390519,2022-08-17T00:00:00Z,Illinois,Chicago,7321 S Union Ave,"7321 S Union Ave,Chicago,Illinois",,"41.760933949999995,-87.64157332399702",0,4,0,0,0
2389775,2022-08-16T00:00:00Z,Pennsylvania,Philadelphia,5700 Haverford Ave,"5700 Haverford Ave,Philadelphia,Pennsylvania",,"39.9671365,-75.23396963263014",0,5,0,0,3
2386954,2022-08-14T00:00:00Z,Arizona,Phoenix,4601 E Granada Rd,"4601 E Granada Rd,Phoenix,Arizona",,"33.4680125,-111.98192653342696",1,4,0,0,0
2386871,2022-08-14T00:00:00Z,Illinois,Chicago,1800  W 78th St,"1800  W 78th St,Chicago,Illinois",,"41.752195,-87.668504",1,4,0,0,0
2386878,2022-08-14T00:00:00Z,Maryland,Baltimore,5100  Harford Rd,"5100  Harford Rd,Baltimore,Maryland",,"39.3143433,-76.5980805",1,3,0,0,0
2388144,2022-08-13T00:00:00Z,Ohio,Cleveland,7500  Bessemer Ave,"7500  Bessemer Ave,Cleveland,Ohio",,"41.46789056843013,-81.63627641633069",1,4,0,0,0
2386032,2022-08-13T00:00:00Z,North Carolina,Raleigh,2414 Paula St,"2414 Paula St,Raleigh,North Carolina",,"35.8141822,-78.62481528100543",0,6,0,0,0
2386151,2022-08-13T00:00:00Z,Washington,Renton,1501 Orcas Ave,"1501 Orcas Ave,Renton,Washington",,"47.4955489,-122.1417702",0,4,0,0,0
2385789,2022-08-12T00:00:00Z,Pennsylvania,Philadelphia,5300  Charles St,"5300  Charles St,Philadelphia,Pennsylvania",,"40.019807466101696,-75.07294537288136",1,3,0,0,0
2385846,2022-08-12T00:00:00Z,Missouri,Saint Louis,5166 Dr Martin Luther King Dr,"5166 Dr Martin Luther King Dr,Saint Louis,Missouri",,"38.6462926,-90.2265052",1,3,0,0,0
2383958,2022-08-10T00:00:00Z,Mississippi,Winona,613 Powell St,"613 Powell St,Winona,Mississippi",,"33.47785754771803,-89.73757654951862",1,3,0,0,0
2382827,2022-08-08T00:00:00Z,Virginia,Richmond,3100 Carolina Ave,"3100 Carolina Ave,Richmond,Virginia",,"37.57355045,-77.42024876686159",0,4,0,0,0
2380747,2022-08-07T00:00:00Z,Ohio,Cincinnati,1323 Main St,"1323 Main St,Cincinnati,Ohio",,"39.1104968,-84.5121358",0,8,0,1,2
2381371,2022-08-07T00:00:00Z,Pennsylvania,Pittsburgh,1700  Brighton Pl,"1700  Brighton Pl,Pittsburgh,Pennsylvania",,"40.458669100190214,-80.01730646880588",1,3,0,0,5
2381321,2022-08-07T00:00:00Z,Georgia,Atlanta,477 Windsor St SW,"477 Windsor St SW,Atlanta,Georgia",,"33.7420738,-84.3979654",2,4,0,0,0
2381000,2022-08-07T00:00:00Z,Alabama,Birmingham,800  2nd Ave N,"800  2nd Ave N,Birmingham,Alabama",,"33.507694,-86.822653",1,4,0,0,1
2380869,2022-08-06T00:00:00Z,Michigan,Detroit,19000  Andover St,"19000  Andover St,Detroit,Michigan",,"42.4396194,-83.0993859",1,6,0,0,0
2379316,2022-08-05T00:00:00Z,Virginia,Norfolk,216 E Plume St,"216 E Plume St,Norfolk,Virginia",,"36.847114095895066,-76.29077732161387",0,4,0,0,1
2378851,2022-08-04T00:00:00Z,Tennessee,Nashville,371 Hickory Trace Dr,"371 Hickory Trace Dr,Nashville,Tennessee",,"36.04776979120208,-86.71698565897864",1,3,0,0,1
2379020,2022-08-04T00:00:00Z,Nebraska,Laurel,503 Elm St,"503 Elm St,Laurel,Nebraska",,"42.42593985714286,-97.09105840816326",4,0,0,0,1
2377529,2022-08-03T00:00:00Z,Florida,Miami,10000 SW 173rd Terrace,"10000 SW 173rd Terrace,Miami,Florida",,"25.6079903,-80.3525524",0,5,0,0,0
2377338,2022-08-02T00:00:00Z,Florida,Orlando,9873 Lake District Ln,"9873 Lake District Ln,Orlando,Florida",,"28.423231823956904,-81.23724782586366",4,0,1,0,0
2375725,2022-08-01T00:00:00Z,California,Paramount,13801 Paramount Blvd,"13801 Paramount Blvd,Paramount,California",,"33.9074813,-118.1602158",1,3,0,0,0
2375886,2022-08-01T00:00:00Z,District of Columbia,Washington,444 16th St NE,"444 16th St NE,Washington,District of Columbia",,"38.89646315,-76.98244451395398",1,5,0,0,0
2376028,2022-08-01T00:00:00Z,Ohio,Columbus,176 Rumsey Rd,"176 Rumsey Rd,Columbus,Ohio",,"39.89410875,-82.99057575",2,2,0,1,0
2375097,2022-07-31T00:00:00Z,Connecticut,Hartford,1994 Main St,"1994 Main St,Hartford,Connecticut",,"41.7984038206065,-72.63110710347908",0,4,0,0,0
2373924,2022-07-30T00:00:00Z,Louisiana,Monroe,2000 Peach St,"2000 Peach St,Monroe,Louisiana",,"32.49710688502987,-92.09271915392195",1,3,0,0,0
2373692,2022-07-30T00:00:00Z,Illinois,Wheeling,800  Fletcher Dr,"800  Fletcher Dr,Wheeling,Illinois",,"42.13202,-87.936884",0,5,0,0,0
2373050,2022-07-29T00:00:00Z,Maryland,Baltimore,3100  W North Ave,"3100  W North Ave,Baltimore,Maryland",,"39.3093017,-76.66952675531957",2,2,0,0,0
2373646,2022-07-29T00:00:00Z,New Mexico,Albuquerque,4303 Estancia Dr NW,"4303 Estancia Dr NW,Albuquerque,New Mexico",,"35.13126998298214,-106.70906449735392",1,4,0,0,0
2373111,2022-07-29T00:00:00Z,Florida,Miami,10875 SW 216th St,"10875 SW 216th St,Miami,Florida",,"25.5678311,-80.3673231",0,4,0,0,0
2370760,2022-07-27T00:00:00Z,Georgia,Macon,624 Forest Hill Rd,"624 Forest Hill Rd,Macon,Georgia",,"32.876315250000005,-83.6930475",2,2,0,0,2
2371416,2022-07-27T00:00:00Z,Louisiana,Hahnville,300  Sycamore St,"300  Sycamore St,Hahnville,Louisiana",,"29.974394,-90.410559",1,3,0,0,0
2369720,2022-07-25T00:00:00Z,Louisiana,New Orleans,2000  Saint Andrew St,"2000  Saint Andrew St,New Orleans,Louisiana",,"29.941682555555555,-90.08462322222222",0,4,0,0,0
2368029,2022-07-24T00:00:00Z,Georgia,Atlanta,1695 Northside Dr NW,"1695 Northside Dr NW,Atlanta,Georgia",,"33.80102775,-84.40737989427795",0,8,0,0,0
2368308,2022-07-24T00:00:00Z,Texas,Fort Worth,2350 S Riverside Dr,"2350 S Riverside Dr,Fort Worth,Texas",,"32.71886115,-97.30455708880984",1,3,0,0,0
2368110,2022-07-24T00:00:00Z,South Carolina,Bennettsville,614 US-15,"614 US-15,Bennettsville,South Carolina",,"34.60602876,-79.70445252",1,3,0,0,6
2367984,2022-07-23T00:00:00Z,Virginia,Richmond,2220 Broad Rock Blvd,"2220 Broad Rock Blvd,Richmond,Virginia",,"37.48635755,-77.47651732598936",0,5,0,0,0
2367664,2022-07-23T00:00:00Z,Texas,El Paso,14100  Honey Point Dr,"14100  Honey Point Dr,El Paso,Texas",,"31.789114,-106.232494",0,4,0,0,3
2367193,2022-07-23T00:00:00Z,Washington,Renton,100  Logan Ave S,"100  Logan Ave S,Renton,Washington",,"47.48268095,-122.20891832471796",1,6,0,0,0
2368018,2022-07-23T00:00:00Z,Illinois,Chicago,5400  S Paulina St,"5400  S Paulina St,Chicago,Illinois",,"41.7957005,-87.6673205",0,4,0,0,0
2367176,2022-07-23T00:00:00Z,Illinois,Chicago,2700  W Jackson Blvd,"2700  W Jackson Blvd,Chicago,Illinois",,"41.8779634,-87.6455641",0,4,0,0,0
2367157,2022-07-23T00:00:00Z,Illinois,Rockford,1401 N 2nd St,"1401 N 2nd St,Rockford,Illinois",,"42.2723129,-89.0836123",2,2,0,0,4
2367972,2022-07-23T00:00:00Z,Michigan,Kalamazoo,1300  N Church St,"1300  N Church St,Kalamazoo,Michigan",,"42.303504,-85.586288",0,9,0,0,0
2366273,2022-07-21T00:00:00Z,California,Los Angeles,210 W 7th St,"210 W 7th St,Los Angeles,California",,"34.0444417,-118.25308105560507",0,5,0,0,0
2363589,2022-07-19T00:00:00Z,Nebraska,Lincoln,2835 T St,"2835 T St,Lincoln,Nebraska",,"40.81905565656566,-96.68050240404041",0,4,0,0,0
2362595,2022-07-17T00:00:00Z,Washington,Mount Vernon,2301 Freeway Dr,"2301 Freeway Dr,Mount Vernon,Washington",,"48.441672249999996,-122.3462425930052",0,5,0,0,3
2362141,2022-07-17T00:00:00Z,New York,Brooklyn,265 Livonia Ave,"265 Livonia Ave,Brooklyn,New York",,"40.66315315,-73.90830282550948",0,4,0,0,1
2362215,2022-07-17T00:00:00Z,Indiana,Beech Grove,1100 S 9th Ave,"1100 S 9th Ave,Beech Grove,Indiana",,"39.703673,-86.09209",1,3,0,0,0
2361609,2022-07-17T00:00:00Z,Michigan,Grand Rapids,77 Cesar E Chavez Ave SW,"77 Cesar E Chavez Ave SW,Grand Rapids,Michigan",,"42.9611015,-85.6737309",0,4,0,0,0
2362282,2022-07-17T00:00:00Z,New Jersey,Newark,751 Broadway,"751 Broadway,Newark,New Jersey",,"40.774931,-74.159255",0,4,0,0,0
2361532,2022-07-16T00:00:00Z,District of Columbia,Washington,200  Adams St NE,"200  Adams St NE,Washington,District of Columbia",,"38.92039095,-77.00331731924695",1,3,0,0,0
2360953,2022-07-16T00:00:00Z,Ohio,Columbus,3475 Sullivant Ave,"3475 Sullivant Ave,Columbus,Ohio",,"39.94270688856979,-83.09172115687825",2,2,0,0,0
2361097,2022-07-16T00:00:00Z,South Carolina,North Charleston,8440 Dorchester Rd,"8440 Dorchester Rd,North Charleston,South Carolina",,"32.854488,-80.0201524",0,4,0,0,0
2362355,2022-07-16T00:00:00Z,Louisiana,Monroe,2200  Adams St,"2200  Adams St,Monroe,Louisiana",,"32.51530312882382,-92.09776189894345",0,5,0,0,0
2361490,2022-07-16T00:00:00Z,Pennsylvania,Philadelphia,1300  E Luzerne St,"1300  E Luzerne St,Philadelphia,Pennsylvania",,"40.00746265,-75.10270883844936",0,4,0,0,0
2359229,2022-07-14T00:00:00Z,Pennsylvania,Philadelphia,1901 Spring Garden St,"1901 Spring Garden St,Philadelphia,Pennsylvania",,"39.963733950000005,-75.16945144061094",0,4,0,0,0
2358861,2022-07-13T00:00:00Z,Indiana,Indianapolis,3629 Merrick Way,"3629 Merrick Way,Indianapolis,Indiana",,"39.8221097,-86.2156606",1,3,0,0,0
2358856,2022-07-13T00:00:00Z,Minnesota,Minneapolis,1818 Lowry Ave N,"1818 Lowry Ave N,Minneapolis,Minnesota",,"45.01349355,-93.3028652",0,4,0,0,0
2358329,2022-07-12T00:00:00Z,Massachusetts,Boston,39 Warren St,"39 Warren St,Boston,Massachusetts",,"42.32910205,-71.08369890032336",0,4,0,0,0
2356327,2022-07-10T00:00:00Z,Missouri,Kansas City,4128 Broadway Blvd,"4128 Broadway Blvd,Kansas City,Missouri",,"39.0867744,-94.5891234",1,5,0,0,1
2355580,2022-07-10T00:00:00Z,California,Downey,8100  Leeds St,"8100  Leeds St,Downey,California",,"33.924508747474746,-118.15015815151516",3,2,0,0,0
2355438,2022-07-10T00:00:00Z,Illinois,Chicago,448 N State St,"448 N State St,Chicago,Illinois",,"41.8906645,-87.628261",0,4,0,0,0
2355962,2022-07-09T00:00:00Z,Alabama,Jacksons Gap,Manoy Dr,"Manoy Dr,Jacksons Gap,Alabama",,"32.885437,-85.796489",0,4,0,0,1
2354111,2022-07-08T00:00:00Z,North Carolina,Greensboro,1200  Fairview St,"1200  Fairview St,Greensboro,North Carolina",,"36.09085,-79.773613",0,4,0,0,0
2354825,2022-07-08T00:00:00Z,Michigan,Detroit,3400  2nd Ave,"3400  2nd Ave,Detroit,Michigan",,"42.343765,-83.062215",0,4,0,0,0
2353847,2022-07-07T00:00:00Z,Illinois,Chicago,2800  W Polk St,"2800  W Polk St,Chicago,Illinois",,"41.871139,-87.69677",0,4,0,0,0
2352444,2022-07-06T00:00:00Z,Illinois,Chicago,1820 W Maypole Ave,"1820 W Maypole Ave,Chicago,Illinois",,"41.88436335,-87.67271452955507",0,4,0,0,0
2352342,2022-07-05T00:00:00Z,Ohio,Steubenville,601 South St,"601 South St,Steubenville,Ohio",,"40.357456,-80.619383",0,4,0,0,1
2349853,2022-07-05T00:00:00Z,Indiana,Gary,1900  Missouri St,"1900  Missouri St,Gary,Indiana",,"41.58222,-87.313769",3,7,0,0,0
2349723,2022-07-05T00:00:00Z,New York,Rochester,485 N Clinton Ave,"485 N Clinton Ave,Rochester,New York",,"43.16675375,-77.61131660414478",1,3,0,0,2
2349746,2022-07-04T00:00:00Z,Wisconsin,Kenosha,6321 25th Ave,"6321 25th Ave,Kenosha,Wisconsin",,"42.57722021933002,-87.83913533896177",1,4,0,0,3
2350033,2022-07-04T00:00:00Z,Minnesota,Minneapolis,724 Sibley St NE,"724 Sibley St NE,Minneapolis,Minnesota",,"44.99356675042975,-93.26941726531881",0,7,0,0,0
2348230,2022-07-04T00:00:00Z,California,Sacramento,1525 L St,"1525 L St,Sacramento,California",,"38.5761836,-121.4865354",1,4,0,0,1
2348204,2022-07-04T00:00:00Z,Illinois,Chicago,6500  S Martin Luther King Dr,"6500  S Martin Luther King Dr,Chicago,Illinois",,"41.774286855009684,-87.61559024044591",0,5,0,0,0
2348167,2022-07-04T00:00:00Z,Virginia,Richmond,10  W Broad St,"10  W Broad St,Richmond,Virginia",,"37.5461265,-77.44207517068241",0,6,0,0,0
2349545,2022-07-04T00:00:00Z,Colorado,Denver,2100  W Pacific Pl,"2100  W Pacific Pl,Denver,Colorado",,"39.67955405581534,-105.0127264140875",1,3,0,0,0
2348191,2022-07-03T00:00:00Z,Virginia,Manassas,8129 Sudley Rd,"8129 Sudley Rd,Manassas,Virginia",,"38.77954945,-77.50893664013833",0,4,0,0,0
2348303,2022-07-03T00:00:00Z,Arizona,Surprise,W Carlin Dr,"W Carlin Dr,Surprise,Arizona",,"33.651018,-112.3780105",2,4,1,0,0
2348263,2022-07-03T00:00:00Z,Washington,Tacoma,3300  S Asotin St,"3300  S Asotin St,Tacoma,Washington",,"47.22979,-122.457144",0,4,0,0,1
2347060,2022-07-02T00:00:00Z,Texas,Haltom City,5700  Diamond Oaks Dr N,"5700  Diamond Oaks Dr N,Haltom City,Texas",,"32.825689912660984,-97.2615736086979",2,4,1,0,0
2347297,2022-07-02T00:00:00Z,North Carolina,Clinton,506 Stetson St,"506 Stetson St,Clinton,North Carolina",,"34.99114755263232,-78.32240759684291",0,6,0,0,2
2345410,2022-07-01T00:00:00Z,Illinois,Chicago,408 S Wells St,"408 S Wells St,Chicago,Illinois",,"41.8765621,-87.6338726",2,3,0,0,0
2346422,2022-07-01T00:00:00Z,Illinois,Chicago,3800  W Monroe St,"3800  W Monroe St,Chicago,Illinois",,"41.879894,-87.721656",0,4,0,0,0
2345144,2022-06-30T00:00:00Z,Kentucky,Allen,49 N Railroad St,"49 N Railroad St,Allen,Kentucky",,"37.611792,-82.729613",3,5,0,0,1
2344954,2022-06-30T00:00:00Z,New Jersey,Newark,291 Clinton Pl,"291 Clinton Pl,Newark,New Jersey",,"40.71355005882353,-74.214259",0,9,0,0,1
2344008,2022-06-29T00:00:00Z,New Jersey,Jersey City,166 Bayview Ave,"166 Bayview Ave,Jersey City,New Jersey",,"40.7066230793307,-74.08218415749964",0,4,0,0,0
2344201,2022-06-29T00:00:00Z,Pennsylvania,Philadelphia,1100  E Price St,"1100  E Price St,Philadelphia,Pennsylvania",,"40.050437,-75.161529",0,4,0,0,0
2341725,2022-06-27T00:00:00Z,North Carolina,Charlotte,2000  Holly St,"2000  Holly St,Charlotte,North Carolina",,"35.267425235847305,-80.84900779999874",0,5,0,0,0
2340473,2022-06-26T00:00:00Z,Texas,San Antonio,3805 Blanco Rd,"3805 Blanco Rd,San Antonio,Texas",,"29.48140318181818,-98.507943",1,3,0,0,0
2340409,2022-06-26T00:00:00Z,Washington,Tacoma,5415 S Tacoma Way,"5415 S Tacoma Way,Tacoma,Washington",,"47.2074576,-122.4834731",0,8,0,0,0
2340297,2022-06-25T00:00:00Z,New York,Brooklyn,690 Quincy St,"690 Quincy St,Brooklyn,New York",,"40.6889103,-73.9325959",0,4,0,0,0
2338902,2022-06-23T00:00:00Z,Illinois,Chicago,7900  S Lafayette Ave,"7900  S Lafayette Ave,Chicago,Illinois",,"41.750352,-87.625913",1,3,0,0,0
2334936,2022-06-19T00:00:00Z,Michigan,Detroit,18501 Healy St,"18501 Healy St,Detroit,Michigan",,"42.42877321475664,-83.05534319842772",1,3,0,0,0
2334620,2022-06-19T00:00:00Z,South Carolina,Walterboro,1109 Rivers St,"1109 Rivers St,Walterboro,South Carolina",,"32.8912437,-80.6601965",2,2,0,0,1
2334359,2022-06-18T00:00:00Z,Texas,San Antonio,2500  Patron Dr,"2500  Patron Dr,San Antonio,Texas",,"29.338349,-98.546873",2,5,0,0,1
2333675,2022-06-18T00:00:00Z,Florida,Pensacola,15 E Intendencia St,"15 E Intendencia St,Pensacola,Florida",,"30.4103344,-87.2140662",0,5,0,0,3
2334096,2022-06-17T00:00:00Z,Maryland,Baltimore,1800  W Lafayette Ave,"1800  W Lafayette Ave,Baltimore,Maryland",,"39.298941850000006,-76.64642289355234",0,4,0,0,0
2333667,2022-06-17T00:00:00Z,Illinois,Chicago,3000  S Rhodes Ave,"3000  S Rhodes Ave,Chicago,Illinois",,"41.7621214,-87.6115566",0,5,0,0,0
2333154,2022-06-16T00:00:00Z,California,Oakland,316 14th St,"316 14th St,Oakland,California",,"37.80329155,-122.26794490308768",1,4,0,0,0
2328342,2022-06-12T00:00:00Z,Colorado,Denver,4600  Colorado Ave,"4600  Colorado Ave,Denver,Colorado",,"39.684038,-105.046433",2,4,0,0,0
2328374,2022-06-12T00:00:00Z,California,Los Angeles,3300  E 14th St,"3300  E 14th St,Los Angeles,California",,"34.017084,-118.208643",3,4,0,0,0
2328265,2022-06-12T00:00:00Z,Indiana,Gary,1700 Grant St,"1700 Grant St,Gary,Indiana",,"41.5858643,-87.3566912",2,4,0,0,0
2328215,2022-06-12T00:00:00Z,Indiana,Indianapolis,9200  Sussex Ter,"9200  Sussex Ter,Indianapolis,Indiana",,"39.799074,-86.005486",0,4,0,1,0
2328117,2022-06-12T00:00:00Z,Louisiana,New Orleans,3940 Tulane Ave,"3940 Tulane Ave,New Orleans,Louisiana",,"29.967561949999997,-90.10388143566124",0,4,0,0,0
